"source_url","source_type","route_pattern","diff_type","initial_http_status","first_redirect_target","redirect_chain","redirect_hop_count","final_url","final_http_status","canonical","content_language","hreflang_en_present","sitemap_included","notes"
"https://www.enhe-tech.com.cn/en/ai-skills/seo-geo-skill","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-skills/seo-geo-skill","200","https://www.enhe-tech.com.cn/en/ai-skills/seo-geo-skill","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/ai-topics","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-topics","200","https://www.enhe-tech.com.cn/en/ai-topics","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/ai-topics/ai-account-service-compliance","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-topics/ai-account-service-compliance","200","https://www.enhe-tech.com.cn/en/ai-topics/ai-account-service-compliance","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/ai-topics/ai-content-creation-tools","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-topics/ai-content-creation-tools","200","https://www.enhe-tech.com.cn/en/ai-topics/ai-content-creation-tools","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/ai-topics/ai-skill-learning-path","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-topics/ai-skill-learning-path","200","https://www.enhe-tech.com.cn/en/ai-topics/ai-skill-learning-path","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/ai-topics/local-ai-deployment","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/ai-topics/local-ai-deployment","200","https://www.enhe-tech.com.cn/en/ai-topics/local-ai-deployment","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/build-your-own-x","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/build-your-own-x","200","https://www.enhe-tech.com.cn/en/build-your-own-x","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-demos","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-demos","200","https://www.enhe-tech.com.cn/en/product-demos","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-demos/ai-video","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-demos/ai-video","200","https://www.enhe-tech.com.cn/en/product-demos/ai-video","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-demos/windows-ai-lumi","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-demos/windows-ai-lumi","200","https://www.enhe-tech.com.cn/en/product-demos/windows-ai-lumi","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-demos/windows-ai-video-studio","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-demos/windows-ai-video-studio","200","https://www.enhe-tech.com.cn/en/product-demos/windows-ai-video-studio","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-paths/media-generation","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-paths/media-generation","200","https://www.enhe-tech.com.cn/en/product-paths/media-generation","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/en/product-paths/work-efficiency","sitemap","","CODE_PRODUCTION_DRIFT","200","","","0","https://www.enhe-tech.com.cn/en/product-paths/work-efficiency","200","https://www.enhe-tech.com.cn/en/product-paths/work-efficiency","en-US","True","YES","sitemap/core URL has no matching local public page pattern"
"https://www.enhe-tech.com.cn/about","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/about","200","https://www.enhe-tech.com.cn/about","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/online-tools/seo-geo-audit","sitemap","/online-tools/:slug","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/online-tools/seo-geo-audit","200","https://www.enhe-tech.com.cn/online-tools/seo-geo-audit","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-demos","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-demos","200","https://www.enhe-tech.com.cn/product-demos","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-demos/ai-video","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-demos/ai-video","200","https://www.enhe-tech.com.cn/product-demos/ai-video","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-demos/windows-ai-lumi","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-demos/windows-ai-lumi","200","https://www.enhe-tech.com.cn/product-demos/windows-ai-lumi","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-demos/windows-ai-video-studio","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-demos/windows-ai-video-studio","200","https://www.enhe-tech.com.cn/product-demos/windows-ai-video-studio","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-paths/media-generation","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-paths/media-generation","200","https://www.enhe-tech.com.cn/product-paths/media-generation","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/product-paths/work-efficiency","sitemap","","CONTENT_LANGUAGE_MISMATCH","200","","","0","https://www.enhe-tech.com.cn/product-paths/work-efficiency","200","https://www.enhe-tech.com.cn/product-paths/work-efficiency","en-US","True","YES","non-/en public path reports English content language"
"https://www.enhe-tech.com.cn/en/help","core_contract","","CORE_404","404","","","0","https://www.enhe-tech.com.cn/en/help","404","","en-US","False","NO","core/sitemap address returned HTTP 404"
"https://www.enhe-tech.com.cn/en/updates","core_contract","","CORE_404","404","","","0","https://www.enhe-tech.com.cn/en/updates","404","","en-US","False","NO","core/sitemap address returned HTTP 404"
"https://www.enhe-tech.com.cn/help","core_contract","","CORE_404","404","","","0","https://www.enhe-tech.com.cn/help","404","","en-US","False","NO","core/sitemap address returned HTTP 404"
"https://www.enhe-tech.com.cn/skill-learning/build-your-own-x","core_contract","/skill-learning/:slug","CORE_404","404","","","0","https://www.enhe-tech.com.cn/skill-learning/build-your-own-x","404","","zh-CN","False","NO","core/sitemap address returned HTTP 404"
"https://www.enhe-tech.com.cn/updates","core_contract","","CORE_404","404","","","0","https://www.enhe-tech.com.cn/updates","404","","en-US","False","NO","core/sitemap address returned HTTP 404"
"https://www.enhe-tech.com.cn/online-tools","core_contract","/online-tools","CORE_REDIRECT","301","https://www.enhe-tech.com.cn/account-services","https://www.enhe-tech.com.cn/account-services [301]","1","https://www.enhe-tech.com.cn/account-services","200","https://www.enhe-tech.com.cn/account-services","zh-CN","True","NO","initial status and every redirect hop retained; final status is not substituted"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai","sitemap","/ai-news/:slug","LANGUAGE_PARTNER_MISSING","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-ai","200","https://www.enhe-tech.com.cn/ai-news/agentic-ai","zh-CN","False","YES","public HTML has no hreflang_en partner"
"https://www.enhe-tech.com.cn/ai-news/openai-workspace-agents-chatgpt-ai","sitemap","/ai-news/:slug","LANGUAGE_PARTNER_MISSING","200","","","0","https://www.enhe-tech.com.cn/ai-news/openai-workspace-agents-chatgpt-ai","200","https://www.enhe-tech.com.cn/ai-news/openai-workspace-agents-chatgpt-ai","zh-CN","False","YES","public HTML has no hreflang_en partner"
"LOCAL_ONLY:/ai-api","local_route","/ai-api","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/ai-api/pricing","local_route","/ai-api/pricing","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/ai-trends/daily","local_route","/ai-trends/daily","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/ai-trends/daily/:date","local_route","/ai-trends/daily/:date","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/ai-trends/daily","local_route","/en/ai-trends/daily","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/ai-trends/daily/:date","local_route","/en/ai-trends/daily/:date","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/login","local_route","/en/login","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/online-tools","local_route","/en/online-tools","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/register","local_route","/en/register","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/search","local_route","/en/search","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/en/validation/ai-prompt-kit","local_route","/en/validation/ai-prompt-kit","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/login","local_route","/login","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/register","local_route","/register","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/search","local_route","/search","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"LOCAL_ONLY:/validation/ai-prompt-kit","local_route","/validation/ai-prompt-kit","LOCAL_ONLY","","","","0","","","","","","NO","public local route pattern absent from observed public baseline"
"https://www.enhe-tech.com.cn/","sitemap","/","MATCHED","200","","","0","https://www.enhe-tech.com.cn/","200","https://www.enhe-tech.com.cn/","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/account-services","sitemap","/account-services","MATCHED","200","","","0","https://www.enhe-tech.com.cn/account-services","200","https://www.enhe-tech.com.cn/account-services","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/account-services/chatgpt-codex-dalle","sitemap","/account-services/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/account-services/chatgpt-codex-dalle","200","https://www.enhe-tech.com.cn/account-services/chatgpt-codex-dalle","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/account-services/chatgpt-plus-100","sitemap","/account-services/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/account-services/chatgpt-plus-100","200","https://www.enhe-tech.com.cn/account-services/chatgpt-plus-100","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/account-services/gmail-google","sitemap","/account-services/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/account-services/gmail-google","200","https://www.enhe-tech.com.cn/account-services/gmail-google","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news","sitemap","/ai-news","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news","200","https://www.enhe-tech.com.cn/ai-news","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/a2a-mcp-agent-name-service-selection","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/a2a-mcp-agent-name-service-selection","200","https://www.enhe-tech.com.cn/ai-news/a2a-mcp-agent-name-service-selection","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/adobe-creative-agent-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/adobe-creative-agent-ai","200","https://www.enhe-tech.com.cn/ai-news/adobe-creative-agent-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agent-365-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agent-365-ai","200","https://www.enhe-tech.com.cn/ai-news/agent-365-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","200","https://www.enhe-tech.com.cn/ai-news/agentic-ai-2","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","200","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","200","https://www.enhe-tech.com.cn/ai-news/agentic-overlay-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","200","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","200","https://www.enhe-tech.com.cn/ai-news/agentscope-java-2-0-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","200","https://www.enhe-tech.com.cn/ai-news/agent-trust-2026-global-analysis","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-4","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-4","200","https://www.enhe-tech.com.cn/ai-news/ai-4","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-5","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-5","200","https://www.enhe-tech.com.cn/ai-news/ai-5","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-6","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6","200","https://www.enhe-tech.com.cn/ai-news/ai-6","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-6-2","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-2","200","https://www.enhe-tech.com.cn/ai-news/ai-6-2","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-6-3","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-3","200","https://www.enhe-tech.com.cn/ai-news/ai-6-3","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-6-4","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-6-4","200","https://www.enhe-tech.com.cn/ai-news/ai-6-4","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-7","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-7","200","https://www.enhe-tech.com.cn/ai-news/ai-7","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","200","https://www.enhe-tech.com.cn/ai-news/ai-agent-interop-2026-terms-guide","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-ai-2","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-2","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-ai-3","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-3","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-ai-4","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","200","https://www.enhe-tech.com.cn/ai-news/ai-ai-4","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-claude-code","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","200","https://www.enhe-tech.com.cn/ai-news/ai-claude-code","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","200","https://www.enhe-tech.com.cn/ai-news/ai-copilot-app-security-review","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","200","https://www.enhe-tech.com.cn/ai-news/ai-credit-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","200","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-app","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-otel","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","200","https://www.enhe-tech.com.cn/ai-news/ai-github-copilot-review","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","200","https://www.enhe-tech.com.cn/ai-news/ai-github-desktop","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","200","https://www.enhe-tech.com.cn/ai-news/ai-kimi-k2-7-code-copilot","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","200","https://www.enhe-tech.com.cn/ai-news/ai-mcp-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","200","https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-review-2","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-review-2","200","https://www.enhe-tech.com.cn/ai-news/ai-review-2","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-review-6","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-review-6","200","https://www.enhe-tech.com.cn/ai-news/ai-review-6","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","200","https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","200","https://www.enhe-tech.com.cn/ai-news/ai-tools-move-to-domain-workbenches","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/alberta-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/alberta-ai","200","https://www.enhe-tech.com.cn/ai-news/alberta-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/anolisa-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/anolisa-ai","200","https://www.enhe-tech.com.cn/ai-news/anolisa-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/anthropic-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/anthropic-ai","200","https://www.enhe-tech.com.cn/ai-news/anthropic-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/anthropic-alberta-claude-code-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/anthropic-alberta-claude-code-ai","200","https://www.enhe-tech.com.cn/ai-news/anthropic-alberta-claude-code-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
"https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","sitemap","/ai-news/:slug","MATCHED","200","","","0","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","200","https://www.enhe-tech.com.cn/ai-news/anthropic-claude-ai","zh-CN","True","YES","public HTTP and local route aligned at observation time"
